target,location,truth_date,year_week,value
ILI incidence,RO,2025-02-23,2025-W08,34.3
ILI incidence,RO,2025-02-16,2025-W07,46.2
ILI incidence,RO,2025-02-09,2025-W06,51.6
ILI incidence,RO,2025-02-02,2025-W05,52.0
ILI incidence,RO,2025-01-26,2025-W04,43.6
ILI incidence,RO,2025-01-19,2025-W03,20.8
ILI incidence,RO,2025-01-12,2025-W02,12.7
ILI incidence,RO,2025-01-05,2025-W01,4.2
ILI incidence,RO,2024-12-29,2024-W52,4.4
ILI incidence,RO,2024-12-22,2024-W51,0.9
ILI incidence,RO,2024-12-01,2024-W48,1.2
ILI incidence,RO,2024-11-24,2024-W47,1.4
ILI incidence,RO,2024-11-17,2024-W46,2.8
ILI incidence,RO,2024-11-10,2024-W45,0.9
ILI incidence,RO,2024-11-03,2024-W44,1.0
ILI incidence,RO,2024-10-27,2024-W43,0.2
ILI incidence,RO,2024-10-20,2024-W42,0.2
ILI incidence,RO,2024-10-13,2024-W41,0.2
ILI incidence,RO,2024-10-06,2024-W40,0.0
ILI incidence,RO,2024-09-29,2024-W39,0.0
ILI incidence,RO,2024-09-22,2024-W38,0.0
ILI incidence,RO,2024-09-15,2024-W37,0.0
ILI incidence,RO,2024-09-08,2024-W36,0.0
ILI incidence,RO,2024-09-01,2024-W35,0.0
ILI incidence,RO,2024-08-25,2024-W34,0.0
ILI incidence,RO,2024-08-18,2024-W33,0.0
ILI incidence,RO,2024-08-11,2024-W32,0.2
ILI incidence,RO,2024-08-04,2024-W31,0.0
ILI incidence,RO,2024-07-28,2024-W30,0.0
ILI incidence,RO,2024-07-21,2024-W29,0.0
ILI incidence,RO,2024-07-14,2024-W28,0.0
ILI incidence,RO,2024-07-07,2024-W27,0.0
ILI incidence,RO,2024-06-30,2024-W26,0.0
ILI incidence,RO,2024-06-23,2024-W25,1.7
ILI incidence,RO,2024-06-16,2024-W24,0.2
ILI incidence,RO,2024-06-09,2024-W23,2.3
ILI incidence,RO,2024-06-02,2024-W22,2.3
ILI incidence,RO,2024-05-26,2024-W21,2.4
ILI incidence,RO,2024-05-19,2024-W20,0.7
ILI incidence,RO,2024-05-12,2024-W19,0.0
ILI incidence,RO,2024-05-05,2024-W18,0.0
ILI incidence,RO,2024-04-28,2024-W17,0.0
ILI incidence,RO,2024-04-14,2024-W15,0.2
ILI incidence,RO,2024-04-07,2024-W14,0.9
ILI incidence,RO,2024-03-31,2024-W13,1.2
ILI incidence,RO,2024-03-24,2024-W12,2.6
ILI incidence,RO,2024-03-17,2024-W11,1.9
ILI incidence,RO,2024-03-10,2024-W10,2.3
ILI incidence,RO,2024-03-03,2024-W09,6.4
ILI incidence,RO,2024-02-25,2024-W08,9.8
ILI incidence,RO,2024-02-18,2024-W07,24.1
ILI incidence,RO,2024-02-11,2024-W06,33.0
ILI incidence,RO,2024-02-04,2024-W05,36.6
ILI incidence,RO,2024-01-28,2024-W04,36.9
ILI incidence,RO,2024-01-21,2024-W03,20.7
ILI incidence,RO,2024-01-14,2024-W02,11.3
ILI incidence,RO,2024-01-07,2024-W01,8.6
ILI incidence,RO,2023-12-31,2023-W52,1.5
ILI incidence,RO,2023-12-24,2023-W51,3.4
ILI incidence,RO,2023-12-17,2023-W50,0.7
ILI incidence,RO,2023-12-10,2023-W49,1.6
ILI incidence,RO,2023-12-03,2023-W48,0.2
ILI incidence,RO,2023-11-26,2023-W47,1.0
ILI incidence,RO,2023-11-19,2023-W46,0.7
ILI incidence,RO,2023-11-12,2023-W45,0.7
ILI incidence,RO,2023-11-05,2023-W44,0.7
ILI incidence,RO,2023-10-29,2023-W43,0.5
ILI incidence,RO,2023-10-22,2023-W42,0.0
ILI incidence,RO,2023-10-15,2023-W41,0.0
ILI incidence,RO,2023-10-08,2023-W40,0.0
ILI incidence,RO,2023-10-01,2023-W39,8.5
ILI incidence,RO,2023-09-24,2023-W38,0.0
ILI incidence,RO,2023-09-17,2023-W37,0.0
ILI incidence,RO,2023-09-03,2023-W35,0.0
ILI incidence,RO,2023-08-20,2023-W33,0.0
ILI incidence,RO,2023-08-13,2023-W32,0.0
ILI incidence,RO,2023-08-06,2023-W31,0.0
ILI incidence,RO,2023-07-30,2023-W30,0.0
ILI incidence,RO,2023-07-23,2023-W29,0.0
ILI incidence,RO,2023-07-16,2023-W28,0.0
ILI incidence,RO,2023-07-09,2023-W27,0.2
ILI incidence,RO,2023-06-25,2023-W25,0.0
ILI incidence,RO,2023-06-18,2023-W24,0.0
ILI incidence,RO,2023-06-04,2023-W22,0.0
ILI incidence,RO,2023-05-28,2023-W21,0.2
ILI incidence,RO,2023-05-21,2023-W20,0.5
ILI incidence,RO,2023-05-14,2023-W19,0.2
ILI incidence,RO,2023-05-07,2023-W18,0.7
ILI incidence,RO,2023-04-30,2023-W17,1.0
ILI incidence,RO,2023-04-23,2023-W16,0.0
ILI incidence,RO,2023-04-16,2023-W15,0.7
ILI incidence,RO,2023-04-09,2023-W14,1.9
ILI incidence,RO,2023-04-02,2023-W13,1.5
ILI incidence,RO,2023-03-26,2023-W12,3.6
ILI incidence,RO,2023-03-19,2023-W11,5.0
ILI incidence,RO,2023-03-12,2023-W10,5.4
ILI incidence,RO,2023-03-05,2023-W09,5.4
ILI incidence,RO,2023-02-26,2023-W08,4.6
ILI incidence,RO,2023-02-19,2023-W07,7.6
ILI incidence,RO,2023-02-12,2023-W06,6.7
ILI incidence,RO,2023-02-05,2023-W05,10.0
ILI incidence,RO,2023-01-29,2023-W04,8.7
ILI incidence,RO,2023-01-22,2023-W03,18.5
ILI incidence,RO,2023-01-15,2023-W02,18.7
ILI incidence,RO,2023-01-08,2023-W01,8.0
ILI incidence,RO,2023-01-01,2022-W52,1.7
ILI incidence,RO,2022-12-25,2022-W51,1.5
ILI incidence,RO,2022-12-18,2022-W50,6.1
ILI incidence,RO,2022-12-11,2022-W49,0.0
ILI incidence,RO,2022-12-04,2022-W48,0.0
ILI incidence,RO,2022-11-27,2022-W47,0.5
ILI incidence,RO,2022-11-20,2022-W46,0.5
ILI incidence,RO,2022-11-13,2022-W45,0.5
ILI incidence,RO,2022-11-06,2022-W44,0.5
ILI incidence,RO,2022-10-30,2022-W43,0.7
ILI incidence,RO,2022-10-23,2022-W42,0.0
ILI incidence,RO,2022-10-16,2022-W41,0.0
ILI incidence,RO,2022-10-09,2022-W40,0.0
ILI incidence,RO,2022-10-02,2022-W39,0.0
ILI incidence,RO,2022-09-25,2022-W38,0.0
ILI incidence,RO,2022-09-18,2022-W37,0.0
ILI incidence,RO,2022-09-11,2022-W36,0.0
ILI incidence,RO,2022-09-04,2022-W35,0.0
ILI incidence,RO,2022-08-28,2022-W34,0.0
ILI incidence,RO,2022-08-21,2022-W33,0.0
ILI incidence,RO,2022-08-14,2022-W32,0.0
ILI incidence,RO,2022-08-07,2022-W31,0.0
ILI incidence,RO,2022-07-31,2022-W30,0.0
ILI incidence,RO,2022-07-24,2022-W29,0.0
ILI incidence,RO,2022-07-17,2022-W28,0.0
ILI incidence,RO,2022-07-10,2022-W27,0.0
ILI incidence,RO,2022-07-03,2022-W26,0.0
ILI incidence,RO,2022-06-26,2022-W25,0.0
ILI incidence,RO,2022-06-19,2022-W24,0.0
ILI incidence,RO,2022-06-12,2022-W23,0.0
ILI incidence,RO,2022-06-05,2022-W22,0.0
ILI incidence,RO,2022-05-29,2022-W21,0.0
ILI incidence,RO,2022-05-22,2022-W20,4.7
ILI incidence,RO,2022-05-15,2022-W19,0.0
ILI incidence,RO,2022-05-08,2022-W18,1.6
ILI incidence,RO,2022-05-01,2022-W17,2.1
ILI incidence,RO,2022-04-24,2022-W16,5.1
ILI incidence,RO,2022-04-17,2022-W15,11.3
ILI incidence,RO,2022-04-10,2022-W14,5.3
ILI incidence,RO,2022-04-03,2022-W13,17.2
ILI incidence,RO,2022-03-27,2022-W12,12.3
ILI incidence,RO,2022-03-20,2022-W11,8.5
ILI incidence,RO,2022-03-13,2022-W10,4.0
ILI incidence,RO,2022-03-06,2022-W09,1.4
ILI incidence,RO,2022-02-27,2022-W08,0.5
ILI incidence,RO,2022-02-20,2022-W07,0.2
ILI incidence,RO,2022-02-13,2022-W06,0.5
ILI incidence,RO,2022-02-06,2022-W05,0.2
ILI incidence,RO,2022-01-30,2022-W04,0.2
ILI incidence,RO,2022-01-23,2022-W03,0.5
ILI incidence,RO,2022-01-16,2022-W02,0.5
ILI incidence,RO,2022-01-09,2022-W01,3.3
ILI incidence,RO,2022-01-02,2021-W52,2.9
ILI incidence,RO,2021-12-26,2021-W51,3.2
ILI incidence,RO,2021-12-19,2021-W50,0.5
ILI incidence,RO,2021-12-12,2021-W49,0.5
ILI incidence,RO,2021-12-05,2021-W48,0.0
ILI incidence,RO,2021-11-28,2021-W47,0.5
ILI incidence,RO,2021-11-21,2021-W46,0.0
ILI incidence,RO,2021-11-14,2021-W45,0.0
ILI incidence,RO,2021-11-07,2021-W44,0.0
ILI incidence,RO,2021-10-31,2021-W43,0.0
ILI incidence,RO,2021-10-17,2021-W41,0.0
ILI incidence,RO,2021-10-10,2021-W40,0.0
ILI incidence,RO,2021-10-03,2021-W39,0.0
ILI incidence,RO,2021-09-26,2021-W38,0.0
ILI incidence,RO,2021-09-19,2021-W37,0.0
ILI incidence,RO,2021-09-12,2021-W36,0.0
ILI incidence,RO,2021-09-05,2021-W35,0.0
ILI incidence,RO,2021-08-29,2021-W34,0.0
ILI incidence,RO,2021-08-22,2021-W33,0.0
ILI incidence,RO,2021-08-15,2021-W32,0.0
ILI incidence,RO,2021-08-08,2021-W31,0.0
ILI incidence,RO,2021-08-01,2021-W30,0.0
ILI incidence,RO,2021-07-25,2021-W29,0.0
ILI incidence,RO,2021-07-18,2021-W28,0.0
ILI incidence,RO,2021-07-11,2021-W27,0.0
ILI incidence,RO,2021-07-04,2021-W26,0.0
ILI incidence,RO,2021-06-27,2021-W25,0.0
ILI incidence,SK,2026-02-15,2026-W07,327.3
ILI incidence,SK,2026-02-08,2026-W06,338.4
ILI incidence,SK,2026-02-01,2026-W05,365.1
ILI incidence,SK,2026-01-25,2026-W04,288.4
ILI incidence,SK,2026-01-18,2026-W03,258.3
ILI incidence,SK,2026-01-11,2026-W02,232.9
ILI incidence,SK,2026-01-04,2026-W01,143.7
ILI incidence,SK,2025-12-28,2025-W52,115.6
ILI incidence,SK,2025-12-21,2025-W51,332.9
ILI incidence,SK,2025-12-14,2025-W50,268.3
ILI incidence,SK,2025-12-07,2025-W49,175.5
ILI incidence,SK,2025-11-30,2025-W48,177.3
ILI incidence,SK,2025-11-23,2025-W47,166.7
ILI incidence,SK,2025-11-16,2025-W46,161.1
ILI incidence,SK,2025-11-09,2025-W45,161.4
ILI incidence,SK,2025-11-02,2025-W44,167.9
ILI incidence,SK,2025-10-26,2025-W43,182.7
ILI incidence,SK,2025-10-19,2025-W42,190.4
ILI incidence,SK,2025-10-12,2025-W41,198.6
ILI incidence,SK,2025-10-05,2025-W40,193.5
ILI incidence,SK,2025-09-28,2025-W39,155.1
ILI incidence,SK,2025-09-21,2025-W38,115.1
ILI incidence,SK,2025-09-14,2025-W37,88.0
ILI incidence,SK,2025-09-07,2025-W36,51.5
ILI incidence,SK,2025-08-31,2025-W35,32.7
ILI incidence,SK,2025-08-24,2025-W34,45.9
ILI incidence,SK,2025-08-17,2025-W33,32.8
ILI incidence,SK,2025-08-10,2025-W32,35.3
ILI incidence,SK,2025-08-03,2025-W31,39.9
ILI incidence,SK,2025-07-27,2025-W30,37.6
ILI incidence,SK,2025-07-20,2025-W29,35.8
ILI incidence,SK,2025-07-13,2025-W28,42.7
ILI incidence,SK,2025-07-06,2025-W27,39.9
ILI incidence,SK,2025-06-29,2025-W26,51.3
ILI incidence,SK,2025-06-22,2025-W25,67.5
ILI incidence,SK,2025-06-15,2025-W24,67.0
ILI incidence,SK,2025-06-08,2025-W23,75.2
ILI incidence,SK,2025-06-01,2025-W22,82.0
ILI incidence,SK,2025-05-25,2025-W21,95.3
ILI incidence,SK,2025-05-18,2025-W20,93.3
ILI incidence,SK,2025-05-11,2025-W19,95.1
ILI incidence,SK,2025-05-04,2025-W18,90.8
ILI incidence,SK,2025-04-27,2025-W17,110.4
ILI incidence,SK,2025-04-20,2025-W16,93.6
ILI incidence,SK,2025-04-13,2025-W15,169.4
ILI incidence,SK,2025-04-06,2025-W14,189.9
ILI incidence,SK,2025-03-30,2025-W13,215.1
ILI incidence,SK,2025-03-23,2025-W12,233.5
ILI incidence,SK,2025-03-16,2025-W11,287.1
ILI incidence,SK,2025-03-09,2025-W10,341.1
ILI incidence,SK,2025-03-02,2025-W09,376.2
ILI incidence,SK,2025-02-23,2025-W08,441.9
ILI incidence,SK,2025-02-16,2025-W07,539.6
ILI incidence,SK,2025-02-09,2025-W06,546.3
ILI incidence,SK,2025-02-02,2025-W05,598.0
ILI incidence,SK,2025-01-26,2025-W04,447.7
ILI incidence,SK,2025-01-19,2025-W03,322.7
ILI incidence,SK,2025-01-12,2025-W02,235.0
ILI incidence,SK,2025-01-05,2025-W01,144.6
ILI incidence,SK,2024-12-29,2024-W52,87.3
ILI incidence,SK,2024-12-22,2024-W51,312.4
ILI incidence,SK,2024-12-15,2024-W50,248.7
ILI incidence,SK,2024-12-08,2024-W49,227.1
ILI incidence,SK,2024-12-01,2024-W48,205.1
ILI incidence,SK,2024-11-24,2024-W47,200.1
ILI incidence,SK,2024-11-17,2024-W46,180.3
ILI incidence,SK,2024-11-10,2024-W45,181.4
ILI incidence,SK,2024-11-03,2024-W44,150.8
ILI incidence,SK,2024-10-27,2024-W43,210.3
ILI incidence,SK,2024-10-20,2024-W42,191.2
ILI incidence,SK,2024-10-13,2024-W41,213.7
ILI incidence,SK,2024-10-06,2024-W40,202.9
ILI incidence,SK,2024-09-29,2024-W39,211.0
ILI incidence,SK,2024-09-22,2024-W38,150.2
ILI incidence,SK,2024-09-15,2024-W37,120.0
ILI incidence,SK,2024-09-08,2024-W36,83.9
ILI incidence,SK,2024-09-01,2024-W35,52.5
ILI incidence,SK,2024-08-25,2024-W34,59.4
ILI incidence,SK,2024-08-18,2024-W33,48.7
ILI incidence,SK,2024-08-11,2024-W32,53.9
ILI incidence,SK,2024-08-04,2024-W31,55.4
ILI incidence,SK,2024-07-28,2024-W30,57.3
ILI incidence,SK,2024-07-21,2024-W29,48.1
ILI incidence,SK,2024-07-14,2024-W28,51.2
ILI incidence,SK,2024-07-07,2024-W27,58.1
ILI incidence,SK,2024-06-30,2024-W26,63.2
ILI incidence,SK,2024-06-23,2024-W25,76.1
ILI incidence,SK,2024-06-16,2024-W24,79.6
ILI incidence,SK,2024-06-09,2024-W23,81.9
ILI incidence,SK,2024-06-02,2024-W22,88.7
ILI incidence,SK,2024-05-26,2024-W21,90.5
ILI incidence,SK,2024-05-19,2024-W20,100.2
ILI incidence,SK,2024-05-12,2024-W19,84.3
ILI incidence,SK,2024-05-05,2024-W18,100.4
ILI incidence,SK,2024-04-28,2024-W17,132.6
ILI incidence,SK,2024-04-21,2024-W16,114.7
ILI incidence,SK,2024-04-14,2024-W15,113.6
ILI incidence,SK,2024-04-07,2024-W14,132.9
ILI incidence,SK,2024-03-31,2024-W13,129.5
ILI incidence,SK,2024-03-24,2024-W12,175.9
ILI incidence,SK,2024-03-17,2024-W11,172.7
ILI incidence,SK,2024-03-10,2024-W10,190.4
ILI incidence,SK,2024-03-03,2024-W09,194.0
ILI incidence,SK,2024-02-25,2024-W08,279.5
ILI incidence,SK,2024-02-18,2024-W07,435.7
ILI incidence,SK,2024-02-11,2024-W06,535.4
ILI incidence,SK,2024-02-04,2024-W05,591.4
ILI incidence,SK,2024-01-28,2024-W04,386.9
ILI incidence,SK,2024-01-21,2024-W03,302.2
ILI incidence,SK,2024-01-14,2024-W02,244.9
ILI incidence,SK,2024-01-07,2024-W01,179.9
ILI incidence,SK,2023-12-31,2023-W52,165.8
ILI incidence,SK,2023-12-24,2023-W51,263.4
ILI incidence,SK,2023-12-17,2023-W50,326.1
ILI incidence,SK,2023-12-10,2023-W49,269.0
ILI incidence,SK,2023-12-03,2023-W48,228.3
ILI incidence,SK,2023-11-26,2023-W47,191.2
ILI incidence,SK,2023-11-19,2023-W46,149.5
ILI incidence,SK,2023-11-12,2023-W45,152.5
ILI incidence,SK,2023-11-05,2023-W44,158.9
ILI incidence,SK,2023-10-29,2023-W43,174.7
ILI incidence,SK,2023-10-22,2023-W42,153.7
ILI incidence,SK,2023-10-15,2023-W41,130.7
ILI incidence,SK,2023-10-08,2023-W40,139.0
ILI incidence,SK,2023-10-01,2023-W39,110.8
ILI incidence,SK,2023-09-24,2023-W38,102.5
ILI incidence,SK,2023-09-17,2023-W37,61.9
ILI incidence,SK,2023-09-10,2023-W36,40.8
ILI incidence,SK,2023-09-03,2023-W35,32.3
ILI incidence,SK,2023-08-27,2023-W34,35.4
ILI incidence,SK,2023-08-20,2023-W33,30.7
ILI incidence,SK,2023-08-13,2023-W32,35.2
ILI incidence,SK,2023-08-06,2023-W31,31.4
ILI incidence,SK,2023-07-30,2023-W30,30.0
ILI incidence,SK,2023-07-23,2023-W29,32.6
ILI incidence,SK,2023-07-16,2023-W28,42.2
ILI incidence,SK,2023-07-09,2023-W27,41.5
ILI incidence,SK,2023-07-02,2023-W26,60.5
ILI incidence,SK,2023-06-25,2023-W25,69.0
ILI incidence,SK,2023-06-18,2023-W24,72.4
ILI incidence,SK,2023-06-11,2023-W23,81.0
ILI incidence,SK,2023-06-04,2023-W22,86.2
ILI incidence,SK,2023-05-28,2023-W21,90.4
ILI incidence,SK,2023-05-21,2023-W20,96.9
ILI incidence,SK,2023-05-14,2023-W19,98.5
ILI incidence,SK,2023-05-07,2023-W18,109.4
ILI incidence,SK,2023-04-30,2023-W17,120.5
ILI incidence,SK,2023-04-23,2023-W16,131.5
ILI incidence,SK,2023-04-16,2023-W15,149.2
ILI incidence,SK,2023-04-09,2023-W14,129.8
ILI incidence,SK,2023-04-02,2023-W13,210.1
ILI incidence,SK,2023-03-26,2023-W12,201.7
ILI incidence,SK,2023-03-19,2023-W11,217.3
ILI incidence,SK,2023-03-12,2023-W10,187.8
ILI incidence,SK,2023-03-05,2023-W09,199.5
ILI incidence,SK,2023-02-26,2023-W08,229.3
ILI incidence,SK,2023-02-19,2023-W07,238.9
ILI incidence,SK,2023-02-12,2023-W06,235.6
ILI incidence,SK,2023-02-05,2023-W05,216.9
ILI incidence,SK,2023-01-29,2023-W04,236.1
ILI incidence,SK,2023-01-22,2023-W03,236.4
ILI incidence,SK,2023-01-15,2023-W02,307.5
ILI incidence,SK,2023-01-08,2023-W01,380.4
ILI incidence,SK,2023-01-01,2022-W52,427.6
ILI incidence,SK,2022-12-25,2022-W51,638.7
ILI incidence,SK,2022-12-18,2022-W50,630.1
ILI incidence,SK,2022-12-11,2022-W49,400.2
ILI incidence,SK,2022-12-04,2022-W48,162.7
ILI incidence,SK,2022-11-27,2022-W47,117.2
ILI incidence,SK,2022-11-20,2022-W46,109.9
ILI incidence,SK,2022-11-13,2022-W45,107.7
ILI incidence,SK,2022-11-06,2022-W44,98.4
ILI incidence,SK,2022-10-30,2022-W43,148.8
ILI incidence,SK,2022-10-23,2022-W42,134.2
ILI incidence,SK,2022-10-16,2022-W41,120.9
ILI incidence,SK,2022-10-09,2022-W40,154.7
ILI incidence,SK,2022-10-02,2022-W39,128.7
ILI incidence,SK,2022-09-25,2022-W38,107.9
ILI incidence,SK,2022-09-18,2022-W37,60.0
ILI incidence,SK,2022-09-11,2022-W36,47.7
ILI incidence,SK,2022-09-04,2022-W35,36.2
ILI incidence,SK,2022-08-28,2022-W34,35.0
ILI incidence,SK,2022-08-21,2022-W33,45.3
ILI incidence,SK,2022-08-14,2022-W32,48.5
ILI incidence,SK,2022-08-07,2022-W31,49.3
ILI incidence,SK,2022-07-31,2022-W30,52.5
ILI incidence,SK,2022-07-24,2022-W29,50.8
ILI incidence,SK,2022-07-17,2022-W28,60.3
ILI incidence,SK,2022-07-10,2022-W27,42.2
ILI incidence,SK,2022-07-03,2022-W26,47.8
ILI incidence,SK,2022-06-26,2022-W25,53.4
ILI incidence,SK,2022-06-19,2022-W24,56.1
ILI incidence,SK,2022-06-12,2022-W23,52.2
ILI incidence,SK,2022-06-05,2022-W22,57.6
ILI incidence,SK,2022-05-29,2022-W21,59.8
ILI incidence,SK,2022-05-22,2022-W20,64.5
ILI incidence,SK,2022-05-15,2022-W19,69.9
ILI incidence,SK,2022-05-08,2022-W18,75.3
ILI incidence,SK,2022-05-01,2022-W17,88.5
ILI incidence,SK,2022-04-24,2022-W16,77.4
ILI incidence,SK,2022-04-17,2022-W15,78.8
ILI incidence,SK,2022-04-10,2022-W14,103.8
ILI incidence,SK,2022-04-03,2022-W13,135.2
ILI incidence,SK,2022-03-27,2022-W12,135.1
ILI incidence,SK,2022-03-20,2022-W11,145.0
ILI incidence,SK,2022-03-13,2022-W10,147.1
ILI incidence,SK,2022-03-06,2022-W09,114.0
ILI incidence,SK,2022-02-27,2022-W08,149.2
ILI incidence,SK,2022-02-20,2022-W07,162.7
ILI incidence,SK,2022-02-13,2022-W06,166.8
ILI incidence,SK,2022-02-06,2022-W05,156.3
ILI incidence,SK,2022-01-30,2022-W04,72.8
ILI incidence,SK,2022-01-23,2022-W03,60.7
ILI incidence,SK,2022-01-16,2022-W02,41.8
ILI incidence,SK,2022-01-09,2022-W01,17.3
ILI incidence,SK,2022-01-02,2021-W52,39.3
ILI incidence,SK,2021-12-26,2021-W51,34.4
ILI incidence,SK,2021-12-19,2021-W50,50.3
ILI incidence,SK,2021-12-12,2021-W49,68.3
ILI incidence,SK,2021-12-05,2021-W48,75.4
ILI incidence,SK,2021-11-28,2021-W47,66.0
ILI incidence,SK,2021-11-21,2021-W46,64.1
ILI incidence,SK,2021-11-14,2021-W45,87.9
ILI incidence,SK,2021-11-07,2021-W44,83.2
ILI incidence,SK,2021-10-31,2021-W43,100.0
ILI incidence,SK,2021-10-24,2021-W42,85.2
ILI incidence,SK,2021-10-17,2021-W41,105.9
ILI incidence,SK,2021-10-10,2021-W40,75.4
ILI incidence,SK,2021-10-03,2021-W39,89.6
ILI incidence,SK,2021-09-26,2021-W38,80.5
ILI incidence,SK,2021-09-19,2021-W37,59.1
ILI incidence,SK,2021-09-12,2021-W36,35.8
ILI incidence,SK,2021-09-05,2021-W35,19.4
ILI incidence,SK,2021-08-29,2021-W34,20.9
ILI incidence,SK,2021-08-22,2021-W33,16.8
ILI incidence,SK,2021-08-15,2021-W32,17.2
ILI incidence,SK,2021-08-08,2021-W31,16.1
ILI incidence,SK,2021-08-01,2021-W30,17.6
ILI incidence,SK,2021-07-25,2021-W29,15.2
ILI incidence,SK,2021-07-18,2021-W28,15.8
ILI incidence,SK,2021-07-11,2021-W27,17.7
ILI incidence,SK,2021-07-04,2021-W26,19.7
ILI incidence,SK,2021-06-27,2021-W25,20.7
ILI incidence,SI,2026-02-15,2026-W07,5.7
ILI incidence,SI,2026-02-08,2026-W06,5.7
ILI incidence,SI,2026-02-01,2026-W05,11.6
ILI incidence,SI,2026-01-25,2026-W04,21.6
ILI incidence,SI,2026-01-18,2026-W03,55.6
ILI incidence,SI,2026-01-11,2026-W02,117.2
ILI incidence,SI,2026-01-04,2026-W01,163.4
ILI incidence,SI,2025-12-28,2025-W52,284.6
ILI incidence,SI,2025-12-21,2025-W51,438.4
ILI incidence,SI,2025-12-14,2025-W50,521.6
ILI incidence,SI,2025-12-07,2025-W49,455.7
ILI incidence,SI,2025-11-30,2025-W48,125.8
ILI incidence,SI,2025-11-23,2025-W47,75.0
ILI incidence,SI,2025-11-16,2025-W46,13.2
ILI incidence,SI,2025-11-09,2025-W45,3.2
ILI incidence,SI,2025-11-02,2025-W44,7.6
ILI incidence,SI,2025-10-26,2025-W43,1.4
ILI incidence,SI,2025-10-19,2025-W42,6.4
ILI incidence,SI,2025-10-12,2025-W41,1.2
ILI incidence,SI,2025-10-05,2025-W40,0.0
ILI incidence,SI,2025-09-28,2025-W39,1.1
ILI incidence,SI,2025-09-21,2025-W38,2.2
ILI incidence,SI,2025-09-14,2025-W37,1.2
ILI incidence,SI,2025-09-07,2025-W36,0.0
ILI incidence,SI,2025-08-31,2025-W35,1.5
ILI incidence,SI,2025-08-24,2025-W34,1.8
ILI incidence,SI,2025-08-17,2025-W33,0.0
ILI incidence,SI,2025-08-10,2025-W32,0.0
ILI incidence,SI,2025-08-03,2025-W31,0.0
ILI incidence,SI,2025-07-27,2025-W30,0.0
ILI incidence,SI,2025-07-20,2025-W29,0.0
ILI incidence,SI,2025-07-13,2025-W28,0.0
ILI incidence,SI,2025-07-06,2025-W27,0.0
ILI incidence,SI,2025-06-29,2025-W26,0.0
ILI incidence,SI,2025-06-22,2025-W25,0.0
ILI incidence,SI,2025-06-15,2025-W24,0.0
ILI incidence,SI,2025-06-08,2025-W23,0.0
ILI incidence,SI,2025-06-01,2025-W22,0.0
ILI incidence,SI,2025-05-25,2025-W21,2.3
ILI incidence,SI,2025-05-18,2025-W20,2.2
ILI incidence,SI,2025-05-11,2025-W19,0.0
ILI incidence,SI,2025-05-04,2025-W18,4.4
ILI incidence,SI,2025-04-27,2025-W17,10.9
ILI incidence,SI,2025-04-20,2025-W16,28.3
ILI incidence,SI,2025-04-13,2025-W15,67.6
ILI incidence,SI,2025-04-06,2025-W14,24.9
ILI incidence,SI,2025-03-30,2025-W13,81.4
ILI incidence,SI,2025-03-23,2025-W12,93.4
ILI incidence,SI,2025-03-16,2025-W11,159.1
ILI incidence,SI,2025-03-09,2025-W10,136.8
ILI incidence,SI,2025-03-02,2025-W09,205.8
ILI incidence,SI,2025-02-23,2025-W08,212.6
ILI incidence,SI,2025-02-16,2025-W07,213.0
ILI incidence,SI,2025-02-09,2025-W06,193.3
ILI incidence,SI,2025-02-02,2025-W05,230.8
ILI incidence,SI,2025-01-26,2025-W04,196.1
ILI incidence,SI,2025-01-19,2025-W03,86.5
ILI incidence,SI,2025-01-12,2025-W02,93.6
ILI incidence,SI,2025-01-05,2025-W01,24.8
ILI incidence,SI,2024-12-29,2024-W52,8.0
ILI incidence,SI,2024-12-22,2024-W51,10.3
ILI incidence,SI,2024-12-15,2024-W50,6.8
ILI incidence,SI,2024-12-08,2024-W49,3.6
ILI incidence,SI,2024-12-01,2024-W48,2.3
ILI incidence,SI,2024-11-24,2024-W47,1.2
ILI incidence,SI,2024-11-17,2024-W46,4.6
ILI incidence,SI,2024-11-10,2024-W45,3.2
ILI incidence,SI,2024-11-03,2024-W44,4.9
ILI incidence,SI,2024-10-27,2024-W43,1.2
ILI incidence,SI,2024-10-20,2024-W42,4.4
ILI incidence,SI,2024-10-13,2024-W41,9.3
ILI incidence,SI,2024-10-06,2024-W40,2.2
ILI incidence,SI,2024-09-29,2024-W39,7.4
ILI incidence,SI,2024-09-22,2024-W38,0.0
ILI incidence,SI,2024-09-15,2024-W37,0.0
ILI incidence,SI,2024-09-08,2024-W36,0.0
ILI incidence,SI,2024-09-01,2024-W35,0.0
ILI incidence,SI,2024-08-25,2024-W34,0.0
ILI incidence,SI,2024-08-18,2024-W33,0.0
ILI incidence,SI,2024-08-11,2024-W32,0.0
ILI incidence,SI,2024-08-04,2024-W31,0.0
ILI incidence,SI,2024-07-28,2024-W30,0.0
ILI incidence,SI,2024-07-21,2024-W29,0.0
ILI incidence,SI,2024-07-14,2024-W28,0.0
ILI incidence,SI,2024-07-07,2024-W27,0.0
ILI incidence,SI,2024-06-30,2024-W26,0.0
ILI incidence,SI,2024-06-23,2024-W25,0.0
ILI incidence,SI,2024-06-16,2024-W24,2.4
ILI incidence,SI,2024-06-09,2024-W23,1.2
ILI incidence,SI,2024-06-02,2024-W22,1.2
